ITEM_ID,ITEM_TYPE,HUB_L1,HUB_L2,HUB_IDS,AUTHOR_IDS,CREATION_TIMESTAMP,TEXT,TITLE,UPVOTE_SCORE,BLUESKY_COUNT_TOTAL,TWEET_COUNT_TOTAL,CITATION_COUNT_TOTAL,PEER_REVIEW_COUNT_TOTAL,HAS_ACTIVE_BOUNTY,BOUNTY_HAS_SOLUTIONS,RFP_IS_OPEN,RFP_HAS_APPLICANTS,PROPOSAL_IS_OPEN,PROPOSAL_HAS_FUNDERS
6156,PROPOSAL,6781,,6781,4,1749606120,"Preregistration Template Preregistration Template

1. Overview

Provide a brief overview of: (1) scientific rationale and importance, (2) confirmation of funding/facilities/ethics approvals, (3) estimated timeline, and (4) data sharing commitment.

2. Introduction

Summarize theoretical background, key literature, research questions, and numbered hypotheses (H1, H2, etc.). Explain the study's importance  with an impact statement, regardless of potential outcomes.

3. Methods

Participants/Sample

Define target sample, inclusion/exclusion criteria, recruitment strategy, and sample size justification (including power analysis).

Materials and Procedures

Describe experimental/observational procedures, stimuli, tasks, equipment, and data collection settings with sufficient detail for replication.

Planned Analyses

Outline analysis pipeline, preprocessing steps, statistical tests, and hypothesis-specific predictions. Include any contingent analysis decisions as IF-THEN statements.

Ethics and Data Management

State ethical approval status or plan, confidentiality measures, and data sharing/archiving plan.

4. Pilot Data (Optional)

Summarize any pilot data or simulations that demonstrate method feasibility and inform power analysis. Clearly distinguish from main study.

5. Budget

Provide an itemized list of anticipated costs (materials, personnel, etc.). These are not binding and are able to be adjusted based on the results of the pilot data.

6. References

List all references used in the manuscript using Nature style (e.g. numbered in-text citations and alphabetical references at the end of the manuscript). biology",Preregistration Template,1,0,0,0,0,False,False,False,False,False,False
6158,PROPOSAL,6781,,6781,4,1749952897,"Fundraise Example #1 Fundraise Example #1

1. Overview

Provide a brief overview of: (1) scientific rationale and importance, (2) confirmation of funding/facilities/ethics approvals, (3) estimated timeline, and (4) data sharing commitment.

2. Introduction

Summarize theoretical background, key literature, research questions, and numbered hypotheses (H1, H2, etc.). Explain the study's importance  with an impact statement, regardless of potential outcomes.

3. Methods

Participants/Sample

Define target sample, inclusion/exclusion criteria, recruitment strategy, and sample size justification (including power analysis).

Materials and Procedures

Describe experimental/observational procedures, stimuli, tasks, equipment, and data collection settings with sufficient detail for replication.

Planned Analyses

Outline analysis pipeline, preprocessing steps, statistical tests, and hypothesis-specific predictions. Include any contingent analysis decisions as IF-THEN statements.

Ethics and Data Management

State ethical approval status or plan, confidentiality measures, and data sharing/archiving plan.

4. Pilot Data (Optional)

Summarize any pilot data or simulations that demonstrate method feasibility and inform power analysis. Clearly distinguish from main study.

5. Budget

Provide an itemized list of anticipated costs (materials, personnel, etc.). These are not binding and are able to be adjusted based on the results of the pilot data.

6. References

List all references used in the manuscript using Nature style (e.g. numbered in-text citations and alphabetical references at the end of the manuscript). biology",Fundraise Example #1,1,0,0,0,1,False,False,False,False,False,True
6163,RFP,,6794,6794,4,1750162354,"Funding new Innovations Funding new Innovations

About this funding

Briefly introduce your organization and explain why you are issuing this RFP now, including the overarching problem or topic you're targeting.

[Insert background and rationale here]

Topics of interest

State your overall goal briefly, then list a few high‐level ""areas of interest"" that applicants may address. These should be broad, non‐exhaustive topics.

Overall goal: [Insert one‐sentence goal]

Specific areas of interest (not exhaustive):





[Area of interest 1]



[Area of interest 2]



…

Funding details

State the total budget available for this RFP and the award range per project. Indicate whether multiple projects will be funded.

Total RFP budget: [Insert total amount]

Individual award range: [Insert minimum] – [Insert maximum]

[Optional: Indicate number of projects expected to be funded]

Additional details

Optionally include any additional details to guide submissions or generate discussion. biochemistry",Funding new Innovations,1,0,0,0,0,False,False,False,False,False,False
6170,POST,6781,,6781,4,1755561948,"Research Article Title Research Article Title

Abstract

Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...Summarize your research findings here...

Introduction

Provide background and context for your research...

Methods

Describe your research methodology...

Results

Present your research findings...

Discussion

Interpret and discuss your findings... biology",Research Article Title,1,0,0,0,0,False,False,False,False,False,False
6172,QUESTION,,,9041|12449,,1755562355,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6173,QUESTION,,,9041|12449,,1755562707,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6174,QUESTION,,,9041|12449,,1755562723,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6175,QUESTION,,,9041|12449,,1755563133,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6176,QUESTION,,,9041|12449,,1755563175,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6177,QUESTION,,,9041|12449,,1755563242,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6178,QUESTION,6781,,6781|9041|12449,,1755563444,"What are the highest potential areas of research that are underfunded today!? This is a test This is a test This is a test This is a test This is a testsdfdsf



sdfdsaf
sdfsd





This is a atest



this is another bullets





This is sub bulletaaa





This is a number!!



asdfa

Type Checking Semantic Functions in ASDF yeah. meow!!!! biology,longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today!?,1,0,0,0,0,False,False,False,False,False,False
6181,QUESTION,,,9041|12449,,1755565989,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world######

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6182,QUESTION,,,9041|12449,,1755566016,"What are the highest potential areas of research that are underfunded today? When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the worldPPPPPP

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6183,QUESTION,,,9041|12449,,1755566025,"What are the highest potential areas of research that are underfunded today? 11111When I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the worldPPPPPP

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6184,QUESTION,,,9041|12449,,1755566047,"What are the highest potential areas of research that are underfunded today? testWhen I think about the highest potential impact areas of science and technology today, my list would include:

1. AI - increase intelligence in the world

2. Brain Machine Interfaces - how do we end up merging with AI, instead of being taken over by it

3. Crypto - increase economic freedom in the world

4. Energy - we need nuclear fusion (and probably more fission) to get a ton more energy

5. Space - the ability the explore the stars

6. Robotics - adding strong AI into humanoid robots, and other types, will be massive for productivity

7. Longevity - and upgrading the bio stack generally (better reproductive technology etc)

In many ways, biological life, and digital life, will be in competition (hopefully the merge helps solve that). So in some ways, strong AI and Brain Machine Interfaces, are all that matters to achieve upload (or the merge). But I think the bio stack is still worth upgrading by itself, perhaps out of some sense of nostalgia.

I'm curious what other areas of science and technology I'm missing, that are high impact, and potentially underfunded.

I'm offering a 1,000 RSC bounty to the best answer. Thank you! longevity,gravitational singularity",What are the highest potential areas of research that are underfunded today?,1,0,0,0,0,False,False,False,False,False,False
6187,POST,,,13790,4,1755797288,"Test post - does this work? Test post - does this work?

Summarize your research findings here...

Introduction

Provide background and context for your research...

Methods

Describe your research methodology...

Results

Present your research findings...

Discussion

Interpret and discuss your findings... Biochar",Test post - does this work?,1,0,0,0,0,False,False,False,False,False,False
6190,POST,6781,,6781,4,1755823138,"Research Article Title Research Article Title

Abstract

Summarize your research findings here...

Introduction

Provide background and context for your research...

Methods

Describe your research methodology...

Results

Present your research findings...

Discussion

Interpret and discuss your findings... biology",Research Article Title,1,0,0,0,0,False,False,False,False,False,False
6191,QUESTION,6781,,6781,,1755971649,"Here is a bounty title When I think about the highest potential impact areas of science and technology today, my list would include:





This is a thing



another thing



quote quote

var x = 7; biology",Here is a bounty title,1,0,0,0,0,False,False,False,False,False,False
6193,POST,,,14660,4,1755972379,"Research Article Title Research Article Title

Abstract

Summarize your research findings here...

Introduction

Provide background and context for your research...

Methods

Describe your research methodology...

Results

Present your research findings...

Discussion

Interpret and discuss your findings... Biodegradation",Research Article Title,1,0,0,0,0,False,False,False,False,False,False
11397,PROPOSAL,,,7719,38203,1760595732,"Proposal Template testset testestse Proposal Template testset testestse

1. Overview

Provide a brief overview of: (1) scientific rationale and importance, (2) confirmation of funding/facilities/ethics approvals, (3) estimated timeline, and (4) data sharing commitment.

2. Introduction

Summarize theoretical background, key literature, research questions, and numbered hypotheses (H1, H2, etc.). Explain the study's importance  with an impact statement, regardless of potential outcomes.

3. Methods

Participants/Sample

Define target sample, inclusion/exclusion criteria, recruitment strategy, and sample size justification (including power analysis).

Materials and Procedures

Describe experimental/observational procedures, stimuli, tasks, equipment, and data collection settings with sufficient detail for replication.

Planned Analyses

Outline analysis pipeline, preprocessing steps, statistical tests, and hypothesis-specific predictions. Include any contingent analysis decisions as IF-THEN statements.

Ethics and Data Management

State ethical approval status or plan, confidentiality measures, and data sharing/archiving plan.

4. Pilot Data (Optional)

Summarize any pilot data or simulations that demonstrate method feasibility and inform power analysis. Clearly distinguish from main study.

5. Budget

Provide an itemized list of anticipated costs (materials, personnel, etc.). These are not binding and are able to be adjusted based on the results of the pilot data.

6. References

List all references used in the manuscript using Nature style (e.g. numbered in-text citations and alphabetical references at the end of the manuscript). bioaerosol",Proposal Template testset testestse,1,0,0,0,0,False,False,False,False,True,False
11399,PROPOSAL,6781,14933,14933|6781,38203,1760637969,"test test test 10/16/25 test test test 10/16/25

1. Overview

Provide a brief overview of: (1) scientific rationale and importance, (2) confirmation of funding/facilities/ethics approvals, (3) estimated timeline, and (4) data sharing commitment.

2. Introduction

Summarize theoretical background, key literature, research questions, and numbered hypotheses (H1, H2, etc.). Explain the study's importance  with an impact statement, regardless of potential outcomes.

3. Methods

Participants/Sample

Define target sample, inclusion/exclusion criteria, recruitment strategy, and sample size justification (including power analysis).

Materials and Procedures

Describe experimental/observational procedures, stimuli, tasks, equipment, and data collection settings with sufficient detail for replication.

Planned Analyses

Outline analysis pipeline, preprocessing steps, statistical tests, and hypothesis-specific predictions. Include any contingent analysis decisions as IF-THEN statements.

Ethics and Data Management

State ethical approval status or plan, confidentiality measures, and data sharing/archiving plan.

4. Pilot Data (Optional)

Summarize any pilot data or simulations that demonstrate method feasibility and inform power analysis. Clearly distinguish from main study.

5. Budget

Provide an itemized list of anticipated costs (materials, personnel, etc.). These are not binding and are able to be adjusted based on the results of the pilot data.

6. References

List all references used in the manuscript using Nature style (e.g. numbered in-text citations and alphabetical references at the end of the manuscript). biology,Quantitative Biology",test test test 10/16/25,1,0,0,0,0,False,False,False,False,True,True
11458,POST,,,,,1760814838,Some random post title some text,Some random post title,0,0,0,0,0,False,False,False,False,False,False
11483,POST,,,,,1760918139,Some random post title some text,Some random post title,0,0,0,0,0,False,False,False,False,False,False
11484,POST,,,,,1760918171,Some random post title some text,Some random post title,0,0,0,0,0,False,False,False,False,False,False
14800,PAPER,,,,,1761790490,Test Paper Test abstract,Test Paper,0,0,0,0,0,False,False,False,False,False,False
14801,POST,,,,,1761790491,Test Post Test content,Test Post,0,0,0,0,0,False,False,False,False,False,False
14802,RFP,,,,40125,1761790928,Test Grant some text,Test Grant,0,0,0,0,0,False,False,True,False,False,False
14804,PROPOSAL,,,7478,4,1761849713,"New proposal test 10/30 New proposal test 10/30

1. Overview

Provide a brief overview of: (1) scientific rationale and importance, (2) confirmation of funding/facilities/ethics approvals, (3) estimated timeline, and (4) data sharing commitment.

2. Introduction

Summarize theoretical background, key literature, research questions, and numbered hypotheses (H1, H2, etc.). Explain the study's importance  with an impact statement, regardless of potential outcomes.

3. Methods

Participants/Sample

Define target sample, inclusion/exclusion criteria, recruitment strategy, and sample size justification (including power analysis).

Materials and Procedures

Describe experimental/observational procedures, stimuli, tasks, equipment, and data collection settings with sufficient detail for replication.

Planned Analyses

Outline analysis pipeline, preprocessing steps, statistical tests, and hypothesis-specific predictions. Include any contingent analysis decisions as IF-THEN statements.

Ethics and Data Management

State ethical approval status or plan, confidentiality measures, and data sharing/archiving plan.

4. Pilot Data (Optional)

Summarize any pilot data or simulations that demonstrate method feasibility and inform power analysis. Clearly distinguish from main study.

5. Budget

Provide an itemized list of anticipated costs (materials, personnel, etc.). These are not binding and are able to be adjusted based on the results of the pilot data.

6. References

List all references used in the manuscript using Nature style (e.g. numbered in-text citations and alphabetical references at the end of the manuscript). biobank",New proposal test 10/30,1,0,0,0,1,True,False,False,False,True,True
